date,mem_util_percent,net_in,net_out,disk_io_percent,OT
532940,90,41.9,29.43,7,40
532990,90,41.9,29.43,9,42
533280,91,41.91,29.44,16,59
533330,91,41.91,29.44,16,54
533410,92,41.91,29.44,10,62
533750,94,41.92,29.45,13,56
533790,92,41.92,29.45,10,53
533950,94,41.92,29.45,16,51
533960,94,41.92,29.45,16,48
534260,92,41.92,29.45,5,42
534310,92,41.93,29.46,12,51
534410,96,41.93,29.46,6,63
534460,97,41.93,29.46,12,58
534470,97,41.93,29.46,12,56
534520,93,41.93,29.46,11,51
534550,93,41.93,29.46,18,49
534640,92,41.93,29.46,9,41
534770,92,41.94,29.46,11,35
534800,93,41.94,29.46,20,39
534980,94,41.94,29.46,5,38
535110,94,41.94,29.47,8,40
535180,91,41.94,29.47,6,37
535590,91,41.95,29.47,6,45
535760,94,41.96,29.48,6,49
535840,96,41.96,29.48,10,43
535900,93,41.96,29.48,4,41
535950,91,41.96,29.48,5,38
536070,90,41.96,29.48,4,30
536090,91,41.96,29.48,4,29
536150,92,41.96,29.48,5,33
536180,92,41.96,29.48,6,31
536280,91,41.97,29.48,5,37
536360,92,41.97,29.48,5,40
536450,94,41.97,29.48,3,37
536500,96,41.97,29.48,8,45
536590,95,41.97,29.49,6,50
536620,95,41.97,29.49,6,41
536640,95,41.97,29.49,7,46
536720,95,41.98,29.49,7,48
536780,95,41.98,29.49,10,52
536890,95,41.98,29.49,9,53
536900,95,41.98,29.49,9,49
537020,92,41.98,29.5,33,48
537230,92,41.99,29.5,12,40
537300,94,41.99,29.5,9,45
537490,95,42,29.51,5,60
537550,97,42,29.51,8,45
537590,94,42,29.51,8,51
537600,92,42,29.51,6,51
537630,91,42,29.51,6,50
537710,91,42,29.51,8,49
537770,90,42,29.51,7,39
537800,89,42,29.52,8,40
537890,88,42.01,29.52,6,36
537960,91,42.01,29.52,8,49
538080,91,42.01,29.52,11,53
538090,91,42.01,29.52,11,48
538170,91,42.02,29.52,14,51
538280,91,42.02,29.53,15,78
538430,91,42.03,29.53,16,64
538500,93,42.03,29.53,12,61
538590,96,42.03,29.53,25,56
538790,96,42.04,29.54,13,46
538830,96,42.04,29.54,9,49
538860,93,42.04,29.54,11,44
539120,96,42.05,29.54,23,54
539200,95,42.05,29.55,16,59
539230,94,42.05,29.55,11,66
539250,93,42.05,29.55,11,60
539290,93,42.05,29.55,16,62
539360,94,42.05,29.55,18,55
539530,95,42.06,29.55,11,64
539560,95,42.06,29.55,11,53
539570,95,42.06,29.55,11,50
539640,93,42.06,29.55,11,47
539720,94,42.06,29.56,6,49
539850,95,42.06,29.56,6,41
539930,93,42.07,29.56,7,38
540090,97,42.07,29.56,6,58
540100,98,42.07,29.56,6,60
540170,95,42.07,29.56,7,57
540190,95,42.07,29.56,7,59
540280,95,42.08,29.56,9,55
540290,94,42.08,29.56,9,52
540330,93,42.08,29.57,11,48
540380,98,42.08,29.57,16,71
540720,92,42.1,29.57,9,75
540760,92,42.1,29.57,9,74
541040,88,42.11,29.58,8,75
541220,89,42.12,29.58,6,71
541450,93,42.12,29.59,8,64
541670,92,42.13,29.59,9,61
541810,88,42.13,29.59,8,51
541970,87,42.14,29.59,7,49
542040,87,42.14,29.6,8,54
542090,89,42.14,29.6,8,56
542200,86,42.15,29.6,5,50
542250,86,42.15,29.6,7,57
542310,86,42.15,29.6,11,47
542350,85,42.15,29.6,8,47
542460,87,42.16,29.6,6,52
542540,87,42.16,29.6,4,54
542570,86,42.16,29.6,4,46
542640,86,42.16,29.6,11,49
542660,86,42.16,29.6,11,47
542770,85,42.16,29.61,6,43
542890,86,42.17,29.61,6,32
542910,85,42.17,29.61,6,38
543300,94,42.18,29.62,12,52
543370,91,42.18,29.62,10,51
543690,87,42.19,29.62,10,51
544230,86,42.21,29.64,17,45
544330,87,42.21,29.64,13,47
544420,88,42.21,29.64,12,46
544560,87,42.22,29.64,13,51
544640,86,42.22,29.65,30,60
544800,87,42.22,29.65,11,64
545080,86,42.23,29.65,9,62
545100,85,42.23,29.65,10,55
545130,89,42.23,29.65,10,59
545190,88,42.23,29.65,9,55
545270,87,42.23,29.66,5,53
545560,94,42.24,29.66,12,64
545590,95,42.24,29.66,6,61
545620,95,42.24,29.66,6,59
545660,95,42.24,29.66,6,57
545760,90,42.24,29.67,10,45
545820,89,42.25,29.67,8,49
545950,83,42.25,29.67,9,31
546040,85,42.25,29.67,3,54
546080,83,42.25,29.67,7,32
546240,83,42.25,29.67,2,32
546250,83,42.25,29.67,2,47
546300,85,42.25,29.67,3,55
546330,86,42.26,29.67,3,52
546490,89,42.26,29.68,9,53
546650,92,42.26,29.68,23,63
546860,87,42.27,29.68,1,40
546920,86,42.27,29.69,6,36
546960,87,42.27,29.69,4,40
546970,87,42.27,29.69,4,41
547160,93,42.27,29.69,9,72
547190,94,42.28,29.69,9,55
547200,94,42.28,29.69,7,54
547210,94,42.28,29.69,7,55
547360,97,42.28,29.69,8,69
547400,97,42.28,29.69,9,72
547420,97,42.28,29.7,9,70
547440,96,42.28,29.7,7,64
547720,92,42.29,29.7,6,40
547950,92,42.29,29.71,4,43
548040,92,42.3,29.71,5,44
548130,93,42.3,29.71,5,53
548140,93,42.3,29.71,5,48
548150,93,42.3,29.71,5,47
548220,92,42.3,29.71,7,43
548390,96,42.31,29.71,9,47
548430,95,42.31,29.71,9,57
548440,96,42.31,29.71,9,57
548510,93,42.31,29.71,7,55
548540,91,42.31,29.71,9,45
548550,92,42.31,29.71,9,46
548600,88,42.31,29.72,23,40
548610,89,42.31,29.72,23,46
548680,86,42.31,29.72,19,36
548690,86,42.31,29.72,19,38
548710,86,42.31,29.72,9,40
549330,90,42.33,29.73,4,46
549350,91,42.33,29.73,4,43
549420,91,42.33,29.73,7,42
549780,93,42.33,29.73,6,42
549850,91,42.34,29.74,3,36
549860,92,42.34,29.74,3,36
549950,92,42.34,29.74,2,43
550250,91,42.34,29.74,4,44
550260,91,42.34,29.74,6,44
550320,92,42.34,29.74,5,39
550450,93,42.34,29.74,6,36
550480,91,42.35,29.74,6,35
550510,91,42.35,29.74,3,35
550650,93,42.35,29.75,6,39
550670,93,42.35,29.75,6,41
550740,91,42.35,29.75,7,45
550840,93,42.35,29.75,3,48
550860,93,42.35,29.75,11,58
550910,96,42.35,29.75,11,55
550960,96,42.36,29.75,11,52
551110,96,42.36,29.75,8,62
551190,95,42.37,29.76,8,61
551220,95,42.37,29.76,10,65
551250,93,42.37,29.76,10,46
551270,92,42.37,29.76,10,46
551310,92,42.37,29.76,6,51
551350,91,42.37,29.76,14,50
551420,92,42.37,29.76,13,43
551440,93,42.37,29.76,13,44
551460,92,42.37,29.76,8,42
551830,93,42.38,29.77,7,46
551870,93,42.38,29.77,7,51
551990,93,42.38,29.77,7,65
552360,86,42.39,29.78,5,39
552370,85,42.39,29.78,5,38
552420,86,42.4,29.78,7,44
552610,89,42.4,29.78,9,49
552680,90,42.4,29.78,12,55
552720,89,42.4,29.78,9,46
553040,84,42.41,29.79,9,43
553050,83,42.41,29.79,9,41
553100,84,42.41,29.79,7,41
553270,88,42.41,29.79,5,42
553280,89,42.41,29.79,5,42
553380,90,42.42,29.8,8,56
553450,90,42.42,29.8,7,59
553480,89,42.42,29.8,7,52
553570,85,42.42,29.8,8,55
553690,86,42.43,29.8,9,59
553750,86,42.43,29.81,6,59
553760,86,42.43,29.81,6,57
553790,87,42.43,29.81,6,54
553860,87,42.43,29.81,6,54
554080,88,42.44,29.81,9,45
554110,88,42.44,29.81,8,45
554120,87,42.44,29.81,8,46
554170,85,42.44,29.82,4,46
554180,85,42.44,29.82,4,42
554230,85,42.44,29.82,6,39
554410,87,42.45,29.82,6,46
554440,88,42.45,29.82,6,59
554480,88,42.45,29.82,11,50
554530,90,42.45,29.82,10,56
554650,90,42.45,29.82,8,63
554670,90,42.45,29.82,8,61
554760,90,42.45,29.83,6,57
554840,88,42.46,29.83,6,34
554850,89,42.46,29.83,6,37
554890,89,42.46,29.83,6,42
554900,90,42.46,29.83,6,44
554960,90,42.46,29.83,6,43
555030,91,42.46,29.83,6,50
555770,91,42.47,29.84,5,40
555840,91,42.47,29.84,6,42
555920,92,42.48,29.84,8,41
555930,93,42.48,29.84,8,45
555940,92,42.48,29.84,8,40
556010,91,42.48,29.84,6,38
556040,91,42.48,29.84,6,39
556050,90,42.48,29.84,6,32
556090,91,42.48,29.84,2,41
556150,90,42.48,29.84,9,30
556170,91,42.48,29.84,9,35
556300,90,42.48,29.84,4,31
556760,92,42.49,29.85,3,30
556880,93,42.49,29.85,4,31
557020,92,42.49,29.85,3,33
557060,92,42.49,29.85,3,32
557070,91,42.49,29.85,3,32
557170,92,42.49,29.85,3,32
557220,93,42.49,29.85,4,49
557280,91,42.5,29.85,6,47
557350,92,42.5,29.86,2,34
557450,93,42.5,29.86,6,42
557510,93,42.5,29.86,5,38
557590,92,42.5,29.86,4,29
557620,94,42.5,29.86,4,33
557750,95,42.5,29.86,3,33
557810,96,42.5,29.86,4,37
557830,96,42.5,29.86,3,40
557870,97,42.5,29.86,3,39
558070,93,42.51,29.86,10,40
558100,93,42.51,29.86,10,40
558290,96,42.51,29.87,4,65
558450,94,42.52,29.87,7,61
558460,95,42.52,29.87,7,61
558520,94,42.52,29.87,6,59
558530,94,42.52,29.87,6,58
558630,94,42.52,29.87,5,62
558670,94,42.52,29.87,4,52
558740,93,42.52,29.88,6,46
558840,94,42.52,29.88,6,46
558920,95,42.52,29.88,5,63
559090,93,42.53,29.88,5,39
559150,95,42.53,29.88,5,46
559260,96,42.53,29.88,8,54
559280,96,42.53,29.88,8,54
559480,92,42.54,29.89,8,42
559650,91,42.54,29.89,10,43
559670,91,42.54,29.89,10,40
559680,91,42.54,29.89,23,44
559690,91,42.54,29.89,23,45
559840,92,42.55,29.9,9,53
559880,91,42.55,29.9,7,51
559900,91,42.55,29.9,7,55
559950,90,42.55,29.9,13,52
560000,88,42.55,29.9,6,43
560070,89,42.55,29.9,7,54
560250,87,42.55,29.91,7,38
560520,88,42.56,29.91,6,56
560600,90,42.56,29.91,6,59
560700,87,42.56,29.91,8,46
560830,87,42.57,29.92,8,52
560980,87,42.57,29.92,18,50
561380,90,42.58,29.93,7,58
561470,87,42.58,29.93,7,46
561490,87,42.58,29.93,6,47
561500,88,42.58,29.93,6,37
561510,87,42.58,29.93,6,40
561520,87,42.58,29.93,6,34
561530,87,42.58,29.93,6,35
561540,86,42.58,29.93,6,32
561600,88,42.58,29.93,6,43
561730,87,42.59,29.93,6,36
561750,87,42.59,29.93,6,42
561820,89,42.59,29.93,4,45
561840,89,42.59,29.93,9,55
561870,88,42.59,29.93,9,54
561880,88,42.59,29.93,9,53
561890,89,42.59,29.93,9,56
561920,89,42.59,29.94,12,55
561990,90,42.59,29.94,12,60
562020,90,42.59,29.94,9,67
562190,95,42.6,29.94,10,54
562240,95,42.6,29.94,6,46
562260,94,42.6,29.94,6,44
562430,94,42.6,29.95,3,43
562620,91,42.61,29.95,5,37
562830,90,42.61,29.95,2,39
562840,90,42.61,29.95,2,34
562950,91,42.61,29.95,3,29
563140,93,42.62,29.96,3,40
563290,93,42.62,29.96,4,50
563680,91,42.63,29.96,5,31
563740,94,42.63,29.96,3,28
563780,94,42.63,29.97,3,37
563800,93,42.63,29.97,3,35
563820,93,42.63,29.97,3,34
563850,94,42.63,29.97,3,36
563940,97,42.63,29.97,3,54
563960,97,42.63,29.97,3,53
563970,96,42.63,29.97,3,48
564080,95,42.64,29.97,3,40
564100,95,42.64,29.97,3,40
564130,95,42.64,29.97,1,39
564170,96,42.64,29.97,1,43
564190,96,42.64,29.97,6,43
564450,93,42.64,29.97,5,39
564490,93,42.64,29.97,4,36
564530,93,42.64,29.97,4,35
564590,93,42.64,29.98,3,33
564630,93,42.64,29.98,3,36
564720,94,42.65,29.98,6,36
564760,94,42.65,29.98,6,35
564830,95,42.65,29.98,11,33
564910,94,42.65,29.98,3,33
565010,96,42.65,29.98,4,34
565310,96,42.66,29.98,6,44
565350,96,42.66,29.98,6,42
565360,92,42.66,29.98,6,41
565470,93,42.66,29.98,3,36
565490,93,42.66,29.99,3,42
565940,95,42.66,29.99,3,44
565950,95,42.67,29.99,3,45
566130,95,42.67,29.99,2,36
566140,95,42.67,29.99,2,37
566260,97,42.67,29.99,4,46
566300,96,42.67,29.99,3,42
566320,96,42.67,30,3,38
566370,92,42.67,30,3,46
566640,92,42.68,30,2,40
566670,91,42.68,30,2,35
566690,91,42.68,30,2,34
566730,92,42.68,30,2,37
566830,92,42.68,30,2,37
566890,92,42.68,30,2,38
566900,92,42.68,30,2,42
566910,92,42.68,30,2,53
566970,92,42.68,30,3,36
566990,92,42.68,30,3,36
567190,91,42.69,30.01,2,35
567270,92,42.69,30.01,2,37
567370,93,42.69,30.01,2,37
567420,93,42.69,30.01,3,36
567530,92,42.69,30.01,2,31
567560,93,42.7,30.01,-1,33
567780,92,42.7,30.02,3,31
567880,91,42.7,30.02,2,30
567910,91,42.7,30.02,6,30
568110,91,42.71,30.02,3,36
568250,92,42.71,30.02,4,39
568430,93,42.71,30.03,7,48
568490,93,42.71,30.03,6,39
568530,93,42.72,30.03,6,36
569010,91,42.72,30.03,5,41
569100,91,42.72,30.03,7,33
569200,93,42.72,30.03,5,37
569220,93,42.73,30.03,3,37
569230,93,42.73,30.03,3,35
569460,95,42.73,30.04,4,35
569560,95,42.73,30.04,3,39
569620,95,42.73,30.04,3,34
569720,94,42.73,30.04,6,33
569870,95,42.74,30.04,5,36
570090,92,42.74,30.04,16,34
570360,93,42.75,30.05,5,35
570400,93,42.75,30.05,5,40
570540,92,42.75,30.05,6,34
570570,92,42.75,30.05,6,39
570630,92,42.75,30.05,4,41
570890,93,42.75,30.06,2,32
570900,93,42.76,30.06,2,38
570930,93,42.76,30.06,2,32
570970,93,42.76,30.06,3,28
570990,92,42.76,30.06,3,27
571110,92,42.76,30.06,3,31
571160,92,42.76,30.06,4,30
571320,94,42.76,30.06,3,38
571350,95,42.76,30.06,3,37
571490,92,42.77,30.06,4,34
571790,90,42.77,30.07,2,28
571960,90,42.77,30.07,4,25
572050,89,42.78,30.07,4,19
572150,90,42.78,30.07,2,22
572200,89,42.78,30.07,3,26
572230,89,42.78,30.07,4,26
572250,89,42.78,30.07,4,25
572380,91,42.78,30.07,4,24
572460,93,42.78,30.07,17,39
572500,94,42.78,30.07,17,32
572520,94,42.78,30.07,25,35
572580,92,42.78,30.07,24,33
572760,93,42.79,30.08,7,31
572970,92,42.79,30.08,5,50
572980,92,42.79,30.08,5,46
573020,90,42.79,30.08,6,43
573200,89,42.79,30.08,5,23
573250,90,42.8,30.08,2,27
573300,90,42.8,30.08,3,27
573330,88,42.8,30.08,3,26
573340,89,42.8,30.08,3,35
573540,88,42.8,30.09,4,33
573600,89,42.8,30.09,4,34
573640,88,42.8,30.09,4,25
573710,90,42.81,30.09,7,31
573730,91,42.81,30.09,10,29
573770,91,42.81,30.09,10,25
573780,91,42.81,30.09,4,28
573790,91,42.81,30.09,4,27
573800,90,42.81,30.09,4,25
573850,89,42.81,30.09,3,33
574410,92,42.82,30.1,6,38
574500,92,42.82,30.1,4,35
574510,92,42.82,30.1,4,37
574610,93,42.82,30.1,3,31
574650,93,42.82,30.1,3,31
574890,93,42.82,30.1,5,30
574920,93,42.82,30.1,6,33
574980,93,42.82,30.1,4,30
575130,93,42.83,30.1,3,47
575180,94,42.83,30.11,7,34
575290,93,42.83,30.11,6,34
575320,92,42.83,30.11,6,30
575390,93,42.83,30.11,3,32
575480,93,42.83,30.11,8,32
575490,93,42.83,30.11,8,31
575760,93,42.84,30.11,3,54
575950,94,42.84,30.11,3,30
576240,93,42.84,30.12,2,42
576310,93,42.84,30.12,4,40
576350,92,42.84,30.12,4,38
576360,92,42.84,30.12,2,34
576400,92,42.85,30.12,2,39
576460,93,42.85,30.12,2,36
576510,94,42.85,30.12,4,39
576540,94,42.85,30.12,4,44
576810,93,42.85,30.12,5,39
577030,94,42.86,30.13,4,40
577100,93,42.86,30.13,6,33
577110,92,42.86,30.13,6,31
577140,94,42.86,30.13,5,35
577230,93,42.86,30.13,6,33
577330,94,42.86,30.13,5,29
577420,92,42.86,30.13,4,24
577530,93,42.86,30.13,2,27
577690,94,42.87,30.13,7,34
577700,93,42.87,30.13,7,37
577830,91,42.87,30.14,2,28
578360,91,42.88,30.14,3,26
578440,92,42.88,30.14,4,35
578620,93,42.88,30.15,5,27
578630,92,42.88,30.15,5,26
578670,92,42.88,30.15,4,24
578750,93,42.88,30.15,3,33
578850,93,42.88,30.15,12,28
578860,93,42.88,30.15,12,30
578950,93,42.89,30.15,6,32
579020,94,42.89,30.15,9,30
579030,95,42.89,30.15,9,35
579060,94,42.89,30.15,6,38
579140,92,42.89,30.15,5,32
579190,94,42.89,30.15,3,37
579300,91,42.89,30.15,2,30
579480,92,42.9,30.16,4,33
579590,94,42.9,30.16,2,42
579630,93,42.9,30.16,5,38
579690,94,42.9,30.16,5,42
579740,94,42.9,30.16,4,33
579920,93,42.9,30.16,6,45
579950,93,42.9,30.16,6,41
579980,92,42.9,30.16,3,39
580060,92,42.9,30.16,5,44
580260,95,42.91,30.16,4,45
580310,93,42.91,30.16,4,43
580360,93,42.91,30.17,6,36
580400,94,42.91,30.17,2,36
580620,93,42.91,30.17,8,50
580650,94,42.91,30.17,8,44
580730,94,42.91,30.17,6,38
580900,90,42.92,30.17,5,43
581090,86,42.92,30.18,8,45
581430,87,42.92,30.18,7,45
581450,88,42.92,30.18,7,47
581480,87,42.93,30.18,9,39
581570,84,42.93,30.19,4,37
581610,85,42.93,30.19,10,42
581670,85,42.93,30.19,12,50
581690,86,42.93,30.19,12,52
581740,85,42.93,30.19,7,39
581910,87,42.93,30.19,8,49
582120,85,42.94,30.19,5,32
582150,86,42.94,30.19,5,41
582180,86,42.94,30.19,4,41
582350,85,42.94,30.2,6,39
582790,87,42.95,30.2,5,35
582910,88,42.95,30.2,6,29
583330,87,42.96,30.21,6,32
583370,86,42.96,30.21,6,32
583510,86,42.97,30.21,3,30
583840,86,42.97,30.21,4,29
583880,86,42.97,30.21,5,25
583920,87,42.97,30.21,3,28
583980,87,42.97,30.21,4,41
584100,88,42.97,30.22,4,32
584190,88,42.97,30.22,4,27
584310,88,42.98,30.22,4,32
584460,87,42.98,30.22,3,29
584620,87,42.98,30.22,3,30
584650,88,42.98,30.22,2,31
584700,88,42.98,30.22,2,26
584760,89,42.98,30.22,3,30
584990,88,42.98,30.22,4,23
585050,89,42.98,30.22,3,35
585070,90,42.99,30.22,3,34
585080,90,42.99,30.22,3,36
585150,88,42.99,30.22,5,27
585320,90,42.99,30.23,1,29
585490,92,42.99,30.23,4,31
585740,89,42.99,30.23,2,21
585810,89,42.99,30.23,2,24
585910,90,42.99,30.23,2,30
586230,91,43,30.23,3,33
586240,91,43,30.23,3,31
586420,89,43,30.23,2,21
586490,90,43,30.23,1,30
586640,91,43,30.24,2,29
586660,91,43,30.24,2,30
586670,91,43,30.24,2,28
586750,91,43,30.24,2,30
586760,91,43,30.24,2,28
586860,90,43,30.24,2,30
586960,92,43.01,30.24,4,40
587060,91,43.01,30.24,6,34
587120,91,43.01,30.24,4,39
587130,91,43.01,30.24,4,39
587310,92,43.01,30.24,5,27
587320,92,43.01,30.24,5,28
587370,94,43.01,30.24,4,35
587420,94,43.01,30.24,3,31
587500,94,43.01,30.24,3,29
587550,94,43.01,30.24,3,31
587560,94,43.01,30.24,3,31
587610,95,43.01,30.24,3,31
587730,92,43.02,30.24,3,36
587810,91,43.02,30.24,3,33
587850,87,43.02,30.25,5,32
588040,88,43.02,30.25,2,34
588270,87,43.02,30.25,7,31
588390,87,43.02,30.25,2,33
588530,86,43.03,30.25,5,24
588570,86,43.03,30.25,2,28
588710,87,43.03,30.26,5,27
588950,88,43.03,30.26,8,40
589080,88,43.04,30.26,6,30
589210,87,43.04,30.26,3,25
589240,87,43.04,30.26,3,27
589270,86,43.04,30.26,3,22
589350,88,43.04,30.26,3,22
589460,90,43.04,30.26,4,25
589670,90,43.05,30.27,4,27
589720,89,43.05,30.27,4,26
589750,91,43.05,30.27,2,30
589790,91,43.05,30.27,2,27
589860,92,43.05,30.27,3,34
589920,91,43.05,30.27,2,31
589980,91,43.05,30.27,2,25
589990,91,43.05,30.27,2,27
590020,91,43.05,30.27,2,27
590030,92,43.05,30.27,2,28
590080,92,43.05,30.27,2,31
590090,92,43.05,30.27,2,29
590100,92,43.05,30.27,4,31
590140,91,43.05,30.27,4,28
590410,89,43.05,30.27,2,31
590420,89,43.05,30.27,2,29
590440,88,43.05,30.27,2,34
590500,89,43.06,30.27,4,25
590610,89,43.06,30.28,2,28
590820,91,43.06,30.28,5,32
590860,91,43.06,30.28,5,36
591030,91,43.06,30.28,5,30
591170,89,43.06,30.28,3,27
591200,89,43.07,30.28,2,30
591590,89,43.07,30.29,2,29
591650,89,43.07,30.29,2,30
591720,91,43.07,30.29,3,31
591760,91,43.07,30.29,3,31
591830,90,43.08,30.29,2,28
591920,90,43.08,30.29,5,28
591960,90,43.08,30.29,7,28
592030,91,43.08,30.29,4,39
592180,90,43.08,30.29,6,29
592190,90,43.08,30.29,6,29
592260,91,43.08,30.29,3,34
592280,91,43.08,30.29,3,28
592330,94,43.08,30.29,4,36
592460,93,43.09,30.29,2,34
592520,94,43.09,30.29,2,30
592650,93,43.09,30.3,2,26
592710,93,43.09,30.3,2,30
593100,93,43.09,30.3,3,22
593170,94,43.09,30.3,3,26
593210,94,43.09,30.3,3,25
593220,93,43.09,30.3,3,22
593390,91,43.1,30.3,2,28
593600,91,43.1,30.3,2,24
593620,91,43.1,30.3,2,21
593650,91,43.1,30.3,5,23
593660,91,43.1,30.3,5,24
593700,91,43.1,30.3,2,22
593720,91,43.1,30.3,2,23
593860,92,43.1,30.3,1,26
593950,91,43.1,30.3,1,21
594030,91,43.1,30.31,1,21
594100,90,43.1,30.31,1,22
594190,90,43.1,30.31,1,24
594220,92,43.1,30.31,1,31
594370,93,43.11,30.31,5,33
594380,92,43.11,30.31,5,31
594620,92,43.11,30.31,3,30
594730,92,43.11,30.31,2,28
594760,92,43.11,30.31,2,39
594950,95,43.11,30.32,3,35
595060,92,43.12,30.32,3,29
595170,92,43.12,30.32,4,27
595280,93,43.12,30.32,12,27
595420,93,43.12,30.32,6,31
595450,93,43.12,30.32,10,28
595540,94,43.12,30.32,4,34
595550,93,43.12,30.32,4,33
595650,93,43.12,30.32,3,28
595790,94,43.13,30.33,3,28
595830,94,43.13,30.33,2,34
595970,92,43.13,30.33,8,38
596070,93,43.13,30.33,6,35
596120,93,43.13,30.33,3,32
596170,92,43.13,30.33,9,30
596230,89,43.13,30.33,6,27
596560,87,43.14,30.33,17,38
596680,90,43.14,30.33,4,39
597030,89,43.14,30.34,5,29
597080,89,43.15,30.34,3,30
597120,89,43.15,30.34,2,25
597140,89,43.15,30.34,2,26
597310,88,43.15,30.34,2,26
597320,88,43.15,30.34,2,25
597360,89,43.15,30.34,1,25
597400,89,43.15,30.34,1,26
597480,89,43.15,30.34,2,23
597490,89,43.15,30.34,2,23
597590,89,43.15,30.34,1,23
597700,89,43.15,30.35,2,29
597980,89,43.16,30.35,2,30
598040,90,43.16,30.35,2,39
598100,92,43.16,30.35,6,35
598190,91,43.17,30.36,3,31
598250,92,43.17,30.36,4,26
598490,89,43.17,30.36,2,20
598890,91,43.18,30.36,2,24
598920,92,43.18,30.36,1,27
599050,90,43.18,30.36,3,24
599170,91,43.18,30.37,1,26
599200,91,43.18,30.37,1,26
599220,91,43.18,30.37,4,23
599260,91,43.18,30.37,4,27
599270,91,43.18,30.37,4,24
599590,86,43.19,30.37,2,26
599940,93,43.2,30.38,4,39
599970,91,43.2,30.38,4,44
600120,88,43.2,30.38,6,25
600130,88,43.2,30.38,6,24
600280,89,43.2,30.38,2,24
600300,89,43.2,30.38,2,25
600380,90,43.2,30.38,4,28
600440,89,43.21,30.38,3,28
600480,89,43.21,30.38,4,27
600500,88,43.21,30.38,4,30
600510,87,43.21,30.38,4,21
600540,87,43.21,30.38,3,23
600550,87,43.21,30.38,3,20
600560,88,43.21,30.38,3,21
600780,88,43.21,30.39,4,23
600840,88,43.21,30.39,6,24
600930,86,43.21,30.39,3,35
601080,87,43.22,30.39,1,22
601260,82,43.22,30.39,3,17
601300,83,43.22,30.39,3,27
601430,84,43.22,30.39,5,32
601460,85,43.22,30.39,4,31
601480,84,43.22,30.39,4,29
601510,82,43.22,30.39,4,25
601550,83,43.22,30.39,4,24
601800,84,43.23,30.4,5,20
601810,84,43.23,30.4,5,24
601920,85,43.23,30.4,4,21
601960,85,43.23,30.4,4,24
602070,88,43.23,30.4,2,26
602090,88,43.23,30.4,2,24
602230,88,43.23,30.4,5,22
602280,88,43.23,30.4,2,21
602360,88,43.23,30.4,1,31
602430,88,43.23,30.4,4,25
602480,84,43.23,30.4,3,26
602530,84,43.23,30.4,2,22
602710,85,43.24,30.4,2,26
602870,85,43.24,30.4,3,21
602890,84,43.24,30.4,3,23
603030,85,43.24,30.41,1,28
603220,85,43.24,30.41,3,23
603280,85,43.24,30.41,2,25
603310,85,43.24,30.41,2,27
603340,86,43.24,30.41,2,26
603430,88,43.24,30.41,6,47
603440,88,43.24,30.41,6,45
603450,89,43.24,30.41,6,48
603500,89,43.25,30.41,4,44
603690,88,43.25,30.41,2,45
603720,88,43.25,30.41,5,30
603870,85,43.25,30.41,3,20
603940,87,43.25,30.41,4,26
604000,88,43.25,30.41,3,24
604090,86,43.25,30.42,3,18
604110,85,43.25,30.42,3,33
604170,86,43.25,30.42,4,20
604220,87,43.25,30.42,1,21
604590,85,43.26,30.42,6,28
604830,84,43.26,30.42,3,22
604940,85,43.26,30.42,5,34
605000,84,43.26,30.42,6,22
605110,85,43.26,30.42,3,24
605300,91,43.27,30.43,4,38
605350,89,43.27,30.43,6,35
605550,92,43.27,30.43,3,36
605700,94,43.28,30.43,4,40
605720,93,43.28,30.43,4,38
605750,92,43.28,30.43,4,33
605760,92,43.28,30.43,5,31
605890,91,43.28,30.44,5,38
605950,92,43.28,30.44,2,34
606040,92,43.28,30.44,5,37
606200,86,43.28,30.44,3,34
606290,87,43.29,30.44,2,35
606310,87,43.29,30.44,4,36
606340,87,43.29,30.44,4,27
606370,88,43.29,30.44,4,34
606580,88,43.29,30.44,3,34
606590,88,43.29,30.44,3,32
606750,86,43.29,30.45,8,28
606820,82,43.29,30.45,3,28
606960,82,43.3,30.45,3,28
606990,82,43.3,30.45,3,28
607020,82,43.3,30.45,2,25
607090,82,43.3,30.45,2,35
607120,82,43.3,30.45,2,32
607290,85,43.3,30.45,4,32
607300,85,43.3,30.45,4,31
607360,85,43.3,30.45,3,32
607510,83,43.3,30.45,2,31
607520,84,43.3,30.45,2,30
607600,84,43.3,30.45,3,30
607770,85,43.3,30.45,4,25
607810,84,43.3,30.45,3,26
607990,84,43.31,30.46,5,34
608020,84,43.31,30.46,5,33
608110,83,43.31,30.46,2,22
608480,88,43.31,30.46,6,31
608500,89,43.32,30.46,6,31
608510,89,43.32,30.46,6,30
608560,89,43.32,30.46,3,35
608570,90,43.32,30.46,3,32
608710,89,43.32,30.46,8,35
608900,87,43.32,30.47,8,26
608960,88,43.32,30.47,4,31
608990,89,43.32,30.47,4,33
609470,90,43.33,30.47,5,27
609520,92,43.33,30.47,4,38
609640,93,43.33,30.47,8,43
609840,91,43.34,30.48,4,41
609900,91,43.34,30.48,4,42
610050,90,43.34,30.48,2,33
610130,91,43.34,30.48,5,32
610280,90,43.34,30.48,4,33
610380,87,43.35,30.48,2,26
610450,88,43.35,30.48,4,38
610470,87,43.35,30.48,4,39
610590,88,43.35,30.48,3,40
610680,86,43.35,30.49,3,31
610830,87,43.35,30.49,5,47
